user_id,tweet_id,tweet_text,country
38146024,1637591846183632896,a culture that normalizes ableist language that is designed to dehumanize marginalized members of society also makes other forms of violence acceptable to the communities these words were intended to harm to begin with. https://t.co/8yG42Viim8,0
528528696,1635107135536377858,"Congratulations Matthew Freud &amp; @charliemackesy on the #Oscar for bringing a sweet beautiful book about caring and friendship to life, and thank you @writebend for gifting me that book when I needed it the most. 🙏",0
743204901660954624,1635357950507352064,@BrianAnt111 @PurpleForTheWin We are in a cap dump right now and just gave a TE2 a good chunk of change. TE isn’t one of the positions “analytics” overpay for. I want hock to stay. It was just a question on why would they pay a TE2 that much.,0
3105795608,1637712728143052801,things that make me happy list is brewing because lamotrigine is making me want to live again:,0
888923643408822273,1631858465961545735,This is a @03Greedo appreciation tweet!,0
1122415544790126593,1636976005783990273,BonVoyage 😈😏💋 https://t.co/FyuQLahBKs,0
529854012,1636945076021608448,That moment when you hardly ever do fast food and wait in line for 30+ min and get to the window and they don’t have fillet a fish. #dobetter @McDonalds,0
19444754,1636764948436242434,Truth https://t.co/fSjA3J24BN,0
818819159089971200,1637495886266740736,@VKhattara https://t.co/FHLU4Rkg4q,4
1295204143896776704,1637265002087235591,Nah yt people going to have free trump hoodies https://t.co/QZP3hOZ3aY,0
523465433,1625181585480859662,@atg_baseball @DaGoose35 https://t.co/PniRwNGnkF,0
556320126,1636018098900721664,@wayneg4 https://t.co/7zIAYxCZXP,1
3293770089,1637482471578124289,@Roger_Jones_28 https://t.co/iE86gsBI5Z,1
356637438,1633518804805341184,i'd be pissed if my tummy tuck turned into an international incident,0
1259774380277673985,1636390838719881216,"@Jessica97085037 I'm on telegram as well
+447988466261
My name is Dutch",1
177367029,1635163927599546371,@hmf1295 https://t.co/rcFqEbu5MW,0
230070342,1621693465280270336,Some of this seems appropriate for Melbourne at the moment. https://t.co/bJXXch1Z7G,3
27645022,1637244308679008256,@ArizonaTyjo Coaches the Duke lacrosse team,0
1108123435232829440,1636530563849900034,"@ktangen19 @agronomist09 Finally, common ground https://t.co/Qm9Ybqq4zp",0
1370736702,1637134346782949378,@MadScientistFF Mind my business,0
1388019467683201028,1637244998637977601,@MrsFlowers007 https://t.co/m446cy8J0k,3
1577647000450916352,1637100987872690176,So cool looking at the bottom third of the roster knowing they would have been majority top third players on this team not too long ago.,0
750450386935382016,1636346110829637632,@Tymonster183 @AlbertBreer The Breer Tweet we’re all replying to didn’t mention “at signing”. Just “full guarantees”…….. “I mean”.,0
1050399022098407424,1631666812579397633,"Games pushed back, chilling in the hotel watching old westerns on @INSPTV_PR #talesofwellsfargo",0
1194132488756453377,1623116426382032897,"@tingeling_au Can't believe you're whinging about the raising of a black flag to acknowledge &amp; show respect for the estimated 20,000 Turkish &amp; Syrian earthquake victims but had NO problem with Perrottet's exhorting ""flag pole erection cost"" of $25 Million!!!
I wonder which mate had that job?🦗 https://t.co/TrtV7pHaHj",3
21826657,1637460659020640256,The men’s lead pack of 6 runners went thru 3 miles in 15:23 or 2:16 marathon pace.,0
2988323997,1633340638279106560,"That’s a great win, another dominant AD game to prove my ass wrong, 30 points 22 rebounds and officially the ninth seed and a spot in the play-in with a month of ball to keep moving up, 6-2 in the last 8, should be getting DLO back soon too https://t.co/T4bPYEy5rh",0
4626708267,1637496948084166658,@Ashy_slashee Sam Axe from Burn Notice. https://t.co/Rwq5g0GwEv,0
1499542922198495237,1636406580148142082,"@nprpolitics #Canada
#cdnpoli
#USA
#uspoli

In related news, the Republican party has finally approved a resolution declaring war on Japan for its bombing of Pearl Harbor.",2
214936838,1636781310738923520,https://t.co/MfUNvjr9rr,1
465616620,1607172740917694466,"@GregAbbott_TX Mr. Abbott, please try to be a better person. Cheap, subversive political stunts using unsuspecting migrant people is really unbecoming.",0
1327108596190965760,1637288092351725568,@deeptisinghspn Good Morning,4
351131115,1636753382030426112,"@d34dp4ss3ng3r It’s not price floors, it’s average margin floors.  It limits what a retailer can make (or lose) on a product.  

Customer prices stay the same.",2
370403181,1636687935415402500,I guess the fella' was right about them there man-made horrors beyond my comprehension. https://t.co/OtsoWXIw6h,0
993127953520357376,1635038018968117249,#Pop We Three at #Subterranean See Details: https://t.co/slPeMdhc2q https://t.co/9uHmwRzBFV,0
1351318813988564996,1637524666058170369,@GardenBrocante Good afternoon from Rochester Happy Mothers Day  to my friends in the UK American  mom have to wait until May 14 https://t.co/fAlT1Vmykw,0
1604193583,1630190373694832643,Loving @LisaAnnWalter and @Sherylleeralph6 https://t.co/GnzOSinOCx,2
1470115991451541504,1621913881697198082,"The Blackburn Hawks Academy has a direct pathway offering the opportunity to develop players and possess a clear pathway from Junior into Senior Hockey, following the path of James Riddoch, Ollie Lomax and Bayley Hodkinson.",1
19998304,1636566275383078912,@elbabub Bless you.,0
372001896,1637403431177535489,"@LAMBDENA Who would vote Labour, eh?",1
1171237552352833538,1637822753192525824,"Class of 2024 4-star RB who previously visited for Junior Day 

247Sports profile: https://t.co/acYj8yNvOz https://t.co/eK5dHmmkZi",0
1374410547760754695,1634390952134541312,This team y’all… beat the miners and the refs https://t.co/IsFIvCjAn6,0
557072178,1629236689850839040,It’s not that I love to win… I hate to lose. That feeling has driven me daily since I realized the difference.,0
2258068512,1637832890686816257,It’s not good to be friends with everybody,0
9926812,1635262655597522944,They’re going to blame #Bitcoin and crypto for these bank failures. https://t.co/0E71oEpQqa,0
303539909,1636137934117289986,me and @amnija_ goin dumb rn.,0
2844533159,1626484532743487488,@SlenderSherbet 😆,1
1293681332,1626408525294452737,Live look at Bruins @JeffHoak1 https://t.co/4WRnuKTVT9,0
59972446,1635334313964355585,"Dollar General is hiring in #Cincinnati, OH! Click the link in our bio to apply: ASST STORE MGR in FOREST PARK, OH S22356 #Retail",0
1617642325362245632,1630344862145863685,the teacher in the tsa line is letting everyone know she is a teacher and doesn’t get paid enough,0
2973537670,1627569630871953409,"Then: Foreign
Now: Not in English",1
328726835,1624171347197984768,"The SEC is like the city inspection office. If you tell them you’re changing your toilet seat, they’ll want a permit for it.

Not saying rules shouldn’t be followed, but that’s kind of hard to do without knowing the rules.",0
1033881392340455424,1592626652252897280,@DveStewart Hurricane Juan.   Highest turnout ever for the provincial election after that hurricane.   It’s sad but people just don’t care about municipal politics anymore!   We need to find a way to change that.,2
24800510,1635795476267270144,@perpetua People who slam Meg's drum chops forget that Shakespeare isn't remembered for his penmanship.,0
305797406,1637289237832663046,USA Vs. Japan would be an insane Finals matchup. Ohtani Vs. Team USA 🤩 #WorldBaseballClassic,0
886203237472382976,1637950458814709761,Wonder how many voted &amp; how many were counted? https://t.co/VQKyuVad6z,1
316179989,1630277652274610177,"@tmi_mess TYYYY IM GOING START OF MAY to see my baby Chloe &amp; hopefully live in LA this time next year &lt;33 

$140 round trip? U betchya",0
1082222898,1583315248810889216,CRAZY night in sports in LA. 🏀⚽️,0
2906481286,1583492198196051975,"Coach Wilks says the right things...
Unfortunately he will be the escape goat to go get Sean Peyton or another coach.",0
1628731993,1625989791232966657,"With all this button wearing and union standing together, I’m interested to see where/what this raise is going to look like.. The union president says “big”. We’ll see..",0
925263734859329538,1637293153270087680,@kelly_ques https://t.co/TbsoxnUh7w https://t.co/cw780qqj9B,0
872545383364390912,1635000997016895489,@ReluctantF00die @DrummondHGarlic @restawards 👏🏻👏🏻💪🏻💪🏻💪🏻🥳🥳🥳 keep that #weecountyflying,1
401443283,1637255446619668483,@derekmadden @PariahKev @MarchMadnessMBB Cool story. You had your natty just now like Gonzaga last year. Go lose out now 😂,0
1057303533622575106,1633533067691188237,@YunusLasania No way. Nothing beats Kolkata Biriyani,0
1526299064106553344,1636951212540182529,Would you like me to handle that for you you need to handle that with some Play time might need some help but I would love that 😜😜 https://t.co/qBg1BcuJna,0
1250571227560841217,1633432155178057729,@Resurekt_ When are you going?,0
711936488,1635766663428677632,"Good Luck to the #Captain on his color commentary debut tonight at @TheGarden for @espn #NYR #Moose #Messier #StanleyCup94 

——}- Bird https://t.co/GJGnmVOQ18",0
1397751971881291776,1558223176785592320,"So I have decided to release some new Women Athletic Apparel to go along with The #LOVEWHATYOUDO Presale, Here's a Thread: https://t.co/5FEACvbiPB",0
36133089,1635983602340233216,@nicekicks These are comfortable,0
1501639935433998337,1632476947870777344,"@muto_c59 @OccupyDemocrats I hope he is the nominee, and Lake as v.p., he won’t win. The math doesn’t work. 2022 the majority of Americans made it clear, they’re tired of the republican clown show. The minority will not dictate policy, the majority rejects.",0
2207272976,1638024726445694982,"@Bivas001 @k_kshipra @YssSpeaks #न्याय_व्यवस्था is doing great injustice with Hindu saints, our govt must intervene.
Asaram Bapu Case में न्याय होना चाहिए था, 10 वर्ष हो गए लेकिन न्याय मिलना तो दूर 1 दिन की पैरोल तक नहीं दी जा रही!
Justice For All कहने मात्र को रह गया है
इस केस का षड्यंत्र है Exposed By Lawyers",4
264471592,1636695319273431040,"@JuanfraEscudero Yes, Sir.  I am here",0
1361874834674737155,1636764781247086592,"@LiveToBeRich @FeelLikeDrew Oh said that… thats when harden and maxey were out, wtf it’s written in plain english! Comprehension slow today?",0
540474377,1619832366708715520,Trent Williams been bout it since he popped Sherman way back when lol,0
389320918,1637300999315496962,@blaisemkeller I always thought he was a kid… and recently found out he’s 20 LOL,0
525920420,1626232821584138240,Barry Word https://t.co/i6Xxpof6ll,0
1285696123,1634206685853020162,i just witnessed the sneakiest insta story soft launch of all time and honestly i am in awe,1
126443357,1636445165828055042,Anyone in Aggieland going out for #StPaddysDay early tomorrow? https://t.co/nvfIAOgpM2,0
1450929813506646022,1635915425211875328,@Mu25948677Peter @dunstablian They will try citezenship n when they get it they will bring them over,1
716574080388845568,1636926931579944960,"@PMOIndia @AmitShah @cmohry
@HsvpHaryana @DiprHaryana @cdgurugram @dcmohry
@DC_Gurugram
How can a Business earn between goons &amp; drug peddlers?
#why this #sector32 #Gurugram is not E-Auctioned from past 20 years?
7 Bank Bays
23 SCO
24 Booth
8 Hotel Bays,
Worth #crores lying Vacant https://t.co/sHCCheKcXg",4
86235680,1624970932556304384,Fuck sake #SuperBowl,3
1635620167,1636572405106716673,Texas A&amp;M coming up short yet again in the postseason? https://t.co/o6hCiSBRNJ,0
316179989,1633747244095602688,@Subtronics had KC bumpin’ SO HARD🥵 https://t.co/xprSHRkSqc,0
3159698955,1637202474493792256,@abolusoro33 @AsiwajuOladimej Lies. He stepped down for APC. He is a fayose boy who had Zero chance 😂,5
277060935,1637637598439931904,@UMvsEveryone @1GoBluePoole Hip hop coach will be in canton someday.,0
1617942859340197890,1636053160308662272,"@rosalia

Check out The Mannii Show's video! #TikTok https://t.co/T940yq6p3A",0
279675641,1636143659963011072,@SenRickScott @JoeBiden This comes from one of the biggest thieves from Medicare the US has ever experienced!,0
1518362089626079232,1637619559539802114,Fake spiritual girls be like “I lit my boyfriend’s house on fire with him in it.. I’m such an asparagus 🤭”,0
74054101,1635363673270267904,"Want to land a job like ""Robotics Teacher"" at Fusion? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Education #Louisville, CO",0
20498023,1622333839258562560,@dbks_daddy I was 🙏🏽 the @Lakers got him 🤦🏽‍♂️,0
326451935,1636479212713385986,Boy this me af 😂😂😂 https://t.co/jDasbm12ly,0
18347787,1634559893154983936,@DrGoodknight @fasc1nate Just think of the smell.  Ugh.,0
474627567,1637953107815706624,@LakersDynastyLD Also I have to add that the lowest seed to ever win a title was 6th. So we will be underdogs vs who ever comes out of the east if we somehow make it to the finals.,0
88664441,1635019763176083456,"@ThePoliticalPom No. And, her avi is straight false advertising…",0
2183892997,1631922056374919168,"@OLX_India shame on you. The outstanding amount has still not been credited. Everyday,therw is a promise of payment by the end of the day which never materializes",4
747443535889108992,1637908797426487299,@JonathanTurley It’s a old grudge that serves no legitimate purpose but to prosecute Trump to foil his chances of winning the nomination. It’s New York’s actions that have energized Trump supporters. They are wrong for doing this in the first place.,0
1295907258770116608,1632468576761151489,@BxtchDrich @jaylaminajjj Oml you and me both💯cus don’t play with my sis na💯💯💯💯💯right idea WRONG MFER THO,0
2466233610,1637989164909043712,@AmyRoediger @ChardonSchools @speechanddebate I’m so proud of you and Charlotte! 🌟🌟 I can’t wait to see what is next for you gals. #ShineOn #Hilltalkers #TalkerUp,0
1392678742841978880,1636693304866897920,"“Here’s what’s gonna happen. One day, you’ll get sick, again. One of your employees will find you curled up in that space blanket, and take you to the hospital. Hook you up to those machines that whirr, and hurt. And one day, it’ll be too much. And you will die there, alone.” ⚡️",0
1045714796652449792,1628791042790113284,@OnlyInBOS with the speed it’s been at? probably all of them,0
561234846,1636204331002384389,@nikkiii_x0 NEVER😠,0
486194177,1624264505558728704,"Kai Kals,
Let your kids tap into their instincts of being a Private Eye. At @SonyYAY Pet Rescue Agency, they will search for the missing pets in #KidZania City. 🐾

For details on how your kids too can be a Rescue Agent🕵, click here: https://t.co/CtibJHj8SK

#SonyYAY https://t.co/9MhHqK4rHA",4
41749470,1633262119142711296,"Over the next few days, you’ll see countless “Anonymous Oscar ballots” that claim no one likes EVERYTHING EVERYWHERE ALL AT ONCE, and you’ll see gullible Oscar bloggers fall for it and switching to ALL QUIET.

These ballots are meaningless. Don’t fall for it.",0
17472321,1637597394329272321,@MrEddieMush1 @DmadNYsportsfan @benshapiro It’s almost like you wrote that with a straight face.  Dude.  Seriously.,0
1042681368688226304,1636127642738110464,It was suppose to be me. I watched that movie in theaters 9 times 😭😭 https://t.co/OpIHjgKtEX,0
1019053168188157952,1637452637674041346,"@PseudoRefuge I don’t believe in any religion. And i certainly don’t believe that religion tells you to not like the LBTQIA community…those are personal beliefs, hidden behind religion",0
2812323511,1637437908184440832,pub patrons? pub *creatures*,1
1381214332114010114,1638062194125594624,@christinathink Oh wow Christina!! That’s quite the turn out. Fantastic😁👍🏻❤️🐪,3
732191548503412736,1637490586264702976,"Asked ChatGPT to give reasons why Ganon is a good SSB character lol

@EDS_TropiKilla https://t.co/uwyDwATRoG",0
1166471949431820288,1637876155997978625,Incredible https://t.co/FoWhF4uxvX,0
228638102,1561415041408241664,Congrats @paulbryant34!!! https://t.co/UzCvnLs5kF,0
846237421,1628929098457268226,@RpsAgainstTrump A feeble old man and one pallet of water,0
758868464,1632164581052235776,This is kind of heartbreaking but I feel her… artistry can make or break you https://t.co/z3jPHSCkQh,0
27645022,1637206576804003840,@pat_kingsley No joke!,0
47413130,1635898791013519360,"Hey you know what, I liked this https://t.co/MEhluiJ4sn",0
1296370081,1634771038859849733,"@c4rm3lit4 WTH! Are you sick? Need soup?! Feel better, Darlin!",0
4151383338,1636923954001760256,@JohnHMcWhorter are you this stupid or was it a tv act? https://t.co/li1JZzzrFo,0
29563806,1637291669337825282,@thekcut_ Somebody bout to get sexy 😂,0
166315531,1631011708008296450,@savvyfive Xtra spicy,0
2760250076,1637558389801713665,@mjcatc @TexAgs That wasn’t momentum.,0
4319859748,1635057999848022016,I smoked my blunt and I’m ok now 😄🤷🏽‍♀️,0
1172344949259390976,1636168876428869638,@JuhaVasti @therealcliffyb Gears*,0
27503818,1632547429537947651,"@UMZed1313 I know! He has skills, but remember Tebow and RG3. Skills get you drafted.",0
286028552,1636111101875085312,"@JackPosobiec @PaulaJo41820905 Jack, why show us this junk?  What’d we do to you?",0
39119731,1637609984652455938,@Beans84811745 @Travis_in_Flint @DJBARBERGREEN1 What does this have to do with my comment?,0
10543592,1637862508164972545,"@Dreadful4Tymes And just like with white supremacy, the patriarchy is most violent towards those who don’t fit into it, but it hurts those who are in it, internally especially. 

We all get more free, when we fight the power, using our specific positions.",0
24635564,1611788498151043078,Down 2 bikes!  🚴‍♀️🚲 Do they actually make an uncuttable lock? #yeg #Security https://t.co/kWb8cuNPnd,2
19113250,1635823153053151236,🙏🏽🙏🏽🙏🏽🙏🏽 https://t.co/oPKUQzb7Ui,0
129284209,1586965666489585664,@diokatiyar https://t.co/ibwtQTG2OX,4
3187483778,1636123492772106241,"“Shirley came off insulin in 3 weeks…she’s smiling…community are proud” &amp; this should be our only objective!

Fab interview with @raykellyfitness from #2D4D who started program because he “was so frustrated” with system not meeting people’s needs 👊

https://t.co/yRBOuIHOwY",3
305797406,1637258979209297921,"@gingersnaphyde Red Sox Bard, Red Sox Perez, it’s a reunion!",0
91499010,1637889913017491456,"@Barb_Here @DrJenGunter The craziest new diet that’s so easy to follow, hoards of people already do it! You should blog your way though.",2
571165601,1635428456300269570,Philips would be a great pick now with P2 in the fold. https://t.co/UNPJjRrBKV,0
1596325187590438912,1636718043391750144,@toddarcher Dan ain’t never around black people. But y’all sure do like to claim him as a black QB,0
50151371,1637152526066757633,"@DrjimPhifer I’m worried about more than popping sounds. I live in Texas, and 2 of the insurrectionists went to school with my son. He didn’t know them, though. This is a wealthy MAGA city, and I’m glad my daughter is off work Tuesday. I don’t know how, or if these people will “protest.”",0
981684108,1503067654680109061,"This crew is fantastic!! 

#FlyHawks https://t.co/u5aod7x1u5",0
282849039,1637645138712317952,Niggas better stop hating on me before i fly they hoe out and buy her some nice,0
973448773,1636151681300717570,@CaptPantalones It will have soaked up all the flavors and will be extra delicious!,0
1520078205935304705,1636730805501173762,@SalemsCellar #salemsscavengerhunt https://t.co/JrxBdHW4SH,0
573935155,1635254665834299392,"If you're looking for work in #Edison, NJ, check out this #SupplyChain job via the link in our bio: Delivery Driver Full Time - Over Night at CVS Health",0
127947114,1634630437791232003,"a lazy saturday. (@ fresno square condos in Fresno, CA w/ @creature_girl08) https://t.co/0PhvzEy9U1",0
2457389356,1637503266882723842,@RepMTG How does this lower the price of eggs?,0
1519192047613321216,1637424531466756096,"Educate the children, and it won't be necessary to punish the men.",0
42324741,1637850893801357312,I know one thang. I ain’t creating no fake account just to troll Cowboys fans…what in the fuck 😂😂😂😂,0
2466682904,1630686980181770240,This is awesome! Congratulations @JPetteno! Well deserved! https://t.co/ad0vMpB9p6,0
1080976737746460673,1637269356630405120,Y’all are welcome….I sacrificed @DukeMBB so that @CharlotteFC could get the win….,0
343306892,1633498511957274625,@EASPORTSFIFA Add the boots ALREADY IN THE GAME to pro clubs stop being lazy,0
3395864579,1637266116836839424,GTFOH!,0
2722104961,1637647608209457152,USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 https://t.co/KrjjXn0oiS,0
1585951492229533697,1636812307102662657,@GuyBensonShow @BenjaminHallFNC @GovChristie @JesseBWatters @KatTimpf https://t.co/W7R0yPcnJe,0
14714560,1636745697805627392,*fell asleep; not feel,0
127934787,1637202134591582209,@SanfordandSons5 Keep it Simple: Woodford Reserve,0
276356511,1629163415578222593,@NXT8SEA Scarlet! aka Scar/Scarlet-JoJo/Delinquent (my favorite) lol,0
149637223,1631854990342987777,"@BoltsJolts Maroon and Bells comes out. You play most nights 11/7. You mix in Stamkos, Point, Paul and Cirelli with Tanner and Mikey. I imagine the line will score and be a pain in the ass to go up against",0
23508523,1630613916681400320,"@LynnHickey24 This is really great to see and I think the theme nights are helping too! The kid races on the court during halftime have been fun to watch, along with dodgeball!",0
343042350,1632801009826160643,"@Ryan_Star7 @Eagles Salary cap is a myth, you can move things around if needed. It will never happen but Henry behind this Oline with Hurts slinging it would be unstoppable",0
1474031309324492808,1637911431642218498,Archie's check your email for the zoom concert,0
736410652693012480,1634648967614021634,probably the only nigga not going to bay watch 😹😹,0
1334671395876265990,1635662053930315776,@Anxsks 💙,0
2429152685,1626493429080289280,"@Sepulcher67 @Serenityin24 Prove your statement with factual examples, not leftwing bs, factual examples. Then tell me how a Biden/Harris supporter has the stones to call someone else a moron.",0
1314732961,1602274405962358784,@OfficialPDC @Winmau @_Joe_Forsythe the one I want,1
253768096,1628164211275620352,I can see it being either him or Quin Snyder coaching in ATL next season.,0
1213634709508378624,1631115556723081216,"@SOSAA13051345 @JuanMar98763729 @realism_science @TylerLaRiviere I also read it was a female officer, and a male offender.",0
1468403127917625345,1628865768036216833,@GEJonathan How I wish you know how bad I fight my Friends &amp; Family in 2015 because of you. Am happy to see Nigerians goes through pains and sorrow for there stupidity in 2015. Ur the real definition of Democracy,0
185424770,1617083168309256197,"@CSR_Wrestler It's everywhere

Go straight to the source and ask them direct is my mantra",1
793653476,1634605350350475266,"@aquitainexox @AvonandsomerRob Ha, yes, with the piano -stairs wasn’t it?",1
18730084,1636293746483396608,"More positive growth news for the Northern gamedev scene, with some familiar faces. https://t.co/vo3vI55USs",1
913194578731257857,1633157867011207168,Students…the NASTY bathrooms are not the spot to hang out‼️ But hey…,0
207258117,1634228155295596544,"@jamescrawford Bl00dy hell mate, give the rest of us a chance to win something… congrats mate. Best of luck on the night.",1
512186681,1616963287026892801,Regina’s Keegan Rice is about to take the court for his first round doubles match at the Australian Open. Good luck to the young phenom!,2
881301326671597568,1599557874518089728,I’m tryna go back..,0
637110882,1622354635183759360,See a virtual tour of our listing on #917 -151 DAN LECKIE WAY #Toronto #ON  #realestate https://t.co/rfbM3FOv9m https://t.co/eStTPY8RDp,2
2426426214,1637858678723207182,@stoked_on_earth Better chance they get their karma the longer they’re there,0
32959826,1636533242223562754,@SoCalScreener Gluten break.,0
2298380611,1619204190055829506,"Luke 18  Jesus taught us to persist in prayer with all humility, trusting the Lord to answer. Things that are impossible with people, are possible with God, so be strong &amp; courageous. He will walk with us everywhere we go.  #Joshua19 #ThroughTheBible https://t.co/t8h7XQZ7d4",0
132352072,1637968819665633281,"@NajHuger He’s always runner up for me …. But here I thought you loved Jean more, interesting https://t.co/WTLPXRwQey",0
3241945679,1627772343606038547,Mr Gilbert &amp; The Blue Notes interview/photoshoot 🎙🎞 https://t.co/w8C7PWur11,0
744930942,1637573145359175681,@JennyMetaverse @HyenaHugo @ryakir Love to watch this as Pieter’s work is sublime IOHO 🙏🏻,3
195125662,1633657411197194240,"@ChrisDu83309085 @LotaInsLotaOuts @JordanUhl @SenMullin It’s a labor union Chris. 

Teamsters are normally pretty tough characters. Over the road truckers and other types of transportation traditionally. 

They don’t sit around in a barcalounger playing acoustic guitar. You wouldn’t make it.",0
367216452,1637631130810605571,I’ve been bullshittn lol I gotta work on my mixtape this week ! 😂,0
161731322,1637172417201156096,"Kipp Kissinger is one of the officials on Duke-Tennessee.

He also was on the whistle for the punching “celebration” no-call in Blacksburg.

So Filipowski very well may need the ice bath after this one.",0
67339997,1632519608417804288,Again…fire this racist piece of shit https://t.co/XxZZIJF6hZ,0
970118364088606721,1627872349734436864,Beautifully said 💯 https://t.co/2IPOG1cHGE,3
1272832929232609280,1634459715697786880,Let’sdeal looks the winner….. Kentucky Blue looks only chance to upset the odds on fave.,3
32702256,1468569446063169536,@MarkoSilberhand @RonFilipkowski @laurenboebert you do the same 👍🏽,0
843969689130754049,1625696898836467713,@anthonyVslater The past week was a breath of fresh air without him. Play PBJ,0
59709864,1637295394806804488,Watching Swarm,0
990656470898348035,1636469214125891587,@THR @taylorswift13 We’re covering teaser images now. :/,0
18894238,1635509249932677120,@jtmailman The hype goat.,0
489096687,1633929658059325441,"@antoniafarzan Yeah, whatever @antoniafarzan. Will look forward to your show! https://t.co/99shNKsPgU",0
1585472706056683520,1616160519664066560,This is one of the days I question why I took up nursing😅🥲,0
1289739171511205888,1632962335383113729,@feralcatgang I am sorry. Prayers 🙏🙏🙏,2
7481882,1629650502186065922,‘Hey you guys!’  #svengoolie https://t.co/Zpz44izumk,0
785594628,1637174595647045633,PP @PierrePoilievre is playing DESPERATE GAMES!!! https://t.co/PwwDm8zY0j,2
17579480,1637304827624529920,Wow @TexasWBB up by 40+ in the 4th and East Carolina hasn’t even scored 40 in the game. Absolutely dominating! Great March evening to be a longhorn 🏀🤘,0
2717355633,1636442172080701444,"The GRANDE LAGOS, IMO:9672088 en route to Wilmington, Delaware, flying the flag of Italy 🇮🇹. #GrimaldiLines #ConRo #GrandeLagos #ShipsInPics https://t.co/wgvTRKjGAS",0
21320213,1637509820088561671,jfc xavi......,0
77238078,1633986596134420480,I'll take that after the previous two games and this 1st half against them. #Illini,0
374919587,1637298222480883717,@Swamy39 @ArtiSharma001 @jagdishshetty Call  or text him and ask.,4
606879143,1628838390358544387,"@garygenslersmom @nicksortor They come in shapes now? Or rather, we cum in shapes now?",0
1223116969466970115,1635098048950079488,License to photograph 📸 at the big dance https://t.co/2TK4i5jsA9,0
20590692,1635347588714201088,It’s amazing to me how many Americans are selfish pricks that do not want to be kind. Anything to put someone else down or let them know they don’t give a 💩about them.,0
1240124928541818880,1631486464910557185,"And the sky, is a hazy shade of winter.
#winter #winterwonderland #lolabvalley #xhkbasharat https://t.co/RwlaZVG4ii",4
1580358653361668096,1637350790518980612,@WaskelweeWabbit @ProfessorF @Cernovich @VivekGRamaswamy @RonDeSantisFL @NikkiHaley More like the Socialist Democrats ..Biden going after all conservative..republican Americans..China’s one party rule..Biden is China’s friend..Biden has made millions off of the Communist China regime..Americans better wake up and see their freedoms and rights are being taken..,0
167905177,1637473859052904448,Mayo https://t.co/lY0UrkjxIv,0
212025454,1635736434538688512,"@tracey_thorn This is astonishing, utterly amazing in every way.",1
1560499594772942850,1638013058328195073,Rice hits two free throws. 41–25 #UCLA.,0
119545893,1637859978676428823,@parkerpam62 I have no idea I just can't believe someone can get on the air and broadcast something like that to God knows how many people.,0
37593097,1635705402343194624,"Interested in a job in Beaumont, TX? This could be a great fit: https://t.co/XRMCK8WNip #KellyJobs #KellyServices",0
3722484919,1632280302683914240,@RealPaulMurray @SuellaBraverman @thetimes Get a grip. She’s right of centre but miles away from fascism. The over-use of that word is rendering it almost meaningless.,1
50726168,1637606149183733761,@BruceCiskie I hope he is being a diabolical jerk!!! Dark Sandy!,0
508396026,1637567307248553990,"WIFEY!!!!!!😮‍💨😮‍💨🥵🥵🥴🥴🤤🤤
😍😍🥰🥰❤️❤️❤️‍🔥❤️‍🔥🌹🌹💍💍
🏆🏆🤰🏽🤰🏽👰🏽‍♀️👰🏽‍♀️🤵🏽‍♂️🤵🏽‍♂️🍑🍑🍑🍑
🍎🍎🍎🍎🥧🥧🥧🥧🍮🍮🍮🍮
🧁🧁🧁🧁🍰🍰🍰🍰🎂🎂🎂🎂
@MsGrenaway_ https://t.co/zPhZSS7ait",0
770328150811303936,1624075173896003584,Bolden Little League is back; sign up your little leaguer today! https://t.co/cch8EDd3Rb,0
918999481311485953,1635751485609787392,Awesome! Can’t wait to see! https://t.co/qT5945Btzi,0
1257718079112359941,1636918283239845889,"N17VT, an Aermacchi L-90-TP, is circling over San Bernardino County at 8575 feet, speed 122 MPH, 12.4 miles from Avawatz Mountains https://t.co/L5FpiMAI2p https://t.co/ATrIw6FAQo",0
718061251,1633622868205371393,"‘Mental toughness isn't just a singular trait. It is a collection of skills that helps you overcome challenges and perform your best. These skills, such as willpower and confidence, can be trained individually to improve your overall mental toughness…’
#NCDC #NJH #212",0
1366121257532596232,1637635604476223491,Y'all are entirely too disrespectful to this man. https://t.co/gvQmJ2MJ4T,0
229059878,1637515303268524033,What an absolute fucking prick that Mitrovic is man. Massively let his teammates down there daft c**t.,1
9469592,1634575780457119744,I’m sure VAR was trying to figure out how to take this off the board. https://t.co/DJkWdMWJJk,0
1129744830,1630563026284814336,@Mykemyke44 I do like that spot! Used to go there a lot back when I frequented Pineville area.,0
2885706783,1634283773616443392,"@bongripskill Hello, I'm here to help you out. DM the prompts and consider your research paper done on time. Zero plagiarism free work guaranteed",2
1557192049019031557,1637747309357432833,Gud job https://t.co/GCWxqotPcM,4
1884753888,1637651430772477952,Got a little side hustle going.  #Catitstu,0
1370285802,1636431745569677312,"@jesterlou A few ways! If you’re busy though, I think it might be best for you to do the rough outline, have someone else take a crack at the script, and then you provide edits. Faster than you writing it together every step of the way.",0
1459044418229526540,1637856950976143393,https://t.co/muVOzRtGLa,0
736628021726175232,1636916783323000832,@JaredChamney @realjohnnewburg Not illegal though,0
